Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
141-398-281-218-984,Structuring of compound and complex subjects in social sciences: a users’ survey,,1978,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,K. S. Raghavan; Hemalata Iyer,,5,1,8,14,Sociology; Mathematics education; Structuring,,,,,http://dx.doi.org/10.5771/0943-7444-1978-1-8,http://dx.doi.org/10.5771/0943-7444-1978-1-8,,10.5771/0943-7444-1978-1-8,2890400193,,0,,0
142-328-884-647-174,A journal devoted to,,1978,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,5,1,1,2,,,,,,,http://dx.doi.org/10.5771/0943-7444-1978-1-1,,10.5771/0943-7444-1978-1-1,,,0,,0
144-060-812-245-983,"Langridge: Approach to Classification for Students ... (G. Roberts, P. Atherton)",,1975,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,1,50,50,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-1-50,,10.5771/0943-7444-1975-1-50,,,0,,0
145-324-393-709-933,F. v. Kutschera: Introduction into intensional semantics (In German) (W. Heydrich),,1979,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,2,128,130,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-2-128,,10.5771/0943-7444-1979-2-128,,,0,,0
145-932-723-750-699,Classification theory,,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Stephan Körner,,3,1,3,6,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-1-3,,10.5771/0943-7444-1976-1-3,,,0,,0
146-825-635-887-532,,,1979,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-2,,10.5771/0943-7444-1979-2,,,0,,0
147-940-354-617-253,"Maltby, A.: Classification in the 1970s: a second look (Foskett)",,1977,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,4,1,47,48,,,,,,,http://dx.doi.org/10.5771/0943-7444-1977-1-47,,10.5771/0943-7444-1977-1-47,,,0,,0
148-156-810-968-506,"Drosdowski, G. et al: Nachdenken über Wörterbücher (I. Dahlberg)",,1978,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,5,2,123,124,,,,,,,http://dx.doi.org/10.5771/0943-7444-1978-2-123,,10.5771/0943-7444-1978-2-123,,,0,,1
148-522-767-342-619,Reports and Communications,,1974,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,1,39,45,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-1-39,,10.5771/0943-7444-1974-1-39,,,0,,0
148-649-257-585-838,,,1974,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-2,,10.5771/0943-7444-1974-2,,,0,,0
149-507-188-841-828,Reports and Communications,,1978,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,5,3,163,169,,,,,,,http://dx.doi.org/10.5771/0943-7444-1978-3-163,,10.5771/0943-7444-1978-3-163,,,0,,0
149-596-097-704-868,"Classification Literature 1 (1974) No. 1, Nos. 001–521 Bibliographies – Literature Reviews – Classification Systems and Thesauri – Dictionaries – Proceedings – Periodicals and Serials",,1974,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,1,49,58,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-1-49,,10.5771/0943-7444-1974-1-49,,,0,,0
151-192-557-804-837,,,1975,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-1,,10.5771/0943-7444-1975-1,,,0,,0
151-535-112-831-551,,,1975,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-2,,10.5771/0943-7444-1975-2,,,0,,0
153-495-968-068-951,Reports and Communications,,1974,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,2,91,98,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-2-91,,10.5771/0943-7444-1974-2-91,,,0,,0
153-843-937-818-332,Viewdata – something to be crazy about?,,1979,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hans Karlgren,,6,3,172,176,Viewdata; Media studies; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1979-3-172,http://dx.doi.org/10.5771/0943-7444-1979-3-172,,10.5771/0943-7444-1979-3-172,2889601418,,0,,1
154-903-415-297-961,,,1979,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-3,,10.5771/0943-7444-1979-3,,,0,,0
155-178-599-965-000,Gopinath: Classification Research (India) ... (Ph. A. Richmond),,1975,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,1,55,56,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-1-55,,10.5771/0943-7444-1975-1-55,,,0,,0
155-764-457-397-046,Progress Report on a New Scheme for the Classification of Knowledge,,1974,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alan J. Mayne,,1,1,27,32,Machine learning; Artificial intelligence; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1974-1-27,http://dx.doi.org/10.5771/0943-7444-1974-1-27,,10.5771/0943-7444-1974-1-27,2892205091,,0,,0
156-986-395-078-903,Editorial,,1975,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,2,71,71,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-2-71,,10.5771/0943-7444-1975-2-71,,,0,,0
162-353-250-852-90X,On the hierarchical classification of observation units according to comparative characteristics (in German),,1978,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hans Theo Forst,,5,2,81,85,German; Artificial intelligence; Natural language processing; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1978-2-81,http://dx.doi.org/10.5771/0943-7444-1978-2-81,,10.5771/0943-7444-1978-2-81,2890853793,,0,,1
162-783-495-119-693,Terminology Corner,,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,2,105,107,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-2-105,,10.5771/0943-7444-1976-2-105,,,0,,0
163-906-328-477-614,"Fluck, H. R.: Fachsprachen (H.-R. Spiegel)",,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,2,114,115,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-2-114-1,,10.5771/0943-7444-1976-2-114-1,,,0,,0
165-979-702-212-019,,,1978,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,5,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1978-2,,10.5771/0943-7444-1978-2,,,0,,0
167-986-933-597-516,"Classification Literature 2 (1975) No. I, Nos. 754–1126",,1975,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,1,57,72,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-1-57,,10.5771/0943-7444-1975-1-57,,,0,,0
168-654-589-135-157,News - Nachrichten,,1974,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,2,99,100,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-2-99,,10.5771/0943-7444-1974-2-99,,,0,,0
169-504-333-638-618,"Maltby, A.: Sayer’s Manual of Classification for Librarians (E. Scibor)",,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,1,44,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-1-44,,10.5771/0943-7444-1976-1-44,,,0,,0
170-809-619-956-825,"R. Jung, L. Sickmann (Eds.): Subject headings assignment and the subject heading catalogue. (In German) (I. Dahlberg)",,1979,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,2,132,132,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-2-132,,10.5771/0943-7444-1979-2-132,,,0,,0
171-487-924-740-702,Stammerjohann/Janssen: Handbuch der Linguistik. (R. Kuhlen),,1975,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,2,121,123,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-2-121,,10.5771/0943-7444-1975-2-121,,,0,,0
172-522-361-201-138,"Classification Literature 6 (1979) No. 2, Nos. 4386–4733",,1979,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,2,133,148,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-2-133,,10.5771/0943-7444-1979-2-133,,,0,,0
173-448-405-044-992,Daniel/Mills: A classification of library and information science. (H. Körner),,1975,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,2,2,123,124,,,,,,,http://dx.doi.org/10.5771/0943-7444-1975-2-123-1,,10.5771/0943-7444-1975-2-123-1,,,0,,0
173-623-199-025-314,"Brown, A. G.: Introduction to subject indexing: Vol. I (Richmond)",,1977,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,4,1,45,45,,,,,,,http://dx.doi.org/10.5771/0943-7444-1977-1-45,,10.5771/0943-7444-1977-1-45,,,0,,0
173-794-800-424-137,International Classification - Index to vols. 1–3,,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,2,131,134,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-2-131,,10.5771/0943-7444-1976-2-131,,,0,,0
177-816-941-897-368,Letters to the Editor,,1974,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,2,60,60,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-2-60,,10.5771/0943-7444-1974-2-60,,,0,,0
178-773-711-921-384,,,1974,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,1,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1974-1,,10.5771/0943-7444-1974-1,,,0,,0
180-342-928-590-464,"Classification Literature 6 (1979) No. 3, Nos. 4734–5111",,1979,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,3,188,205,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-3-188,,10.5771/0943-7444-1979-3-188,,,0,,0
181-426-234-633-823,Titelei/Inhaltsverzeichnis,,1979,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,2,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-2-i,,10.5771/0943-7444-1979-2-i,,,0,,0
183-748-537-818-010,"Bahner, H., Friede, H.-J., Haendler, H., Schoen, P. J.: Thesaurus Tierische Produktion (M. Scheele)",,1978,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,5,1,45,46,,,,,,,http://dx.doi.org/10.5771/0943-7444-1978-1-45-1,,10.5771/0943-7444-1978-1-45-1,,,0,,0
184-919-877-992-074,,,1978,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,5,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1978-1,,10.5771/0943-7444-1978-1,,,0,,0
185-912-489-268-759,J. E. Wojciechowski (Ed.): Conceptual Basis of the Classification of Knowledge. Proc. Ottawa 1971 (Dickson),,1979,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,6,3,185,187,,,,,,,http://dx.doi.org/10.5771/0943-7444-1979-3-185,,10.5771/0943-7444-1979-3-185,,,0,,0
190-819-847-010-69X,"Day, S. (Ed.): Communication of scientific information (R. Henzler)",,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,1,44,45,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-1-44-1,,10.5771/0943-7444-1976-1-44-1,,,0,,0
191-031-536-788-202,Reports and Communications,,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,2,96,104,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-2-96,,10.5771/0943-7444-1976-2-96,,,0,,0
193-282-645-147-876,Selektionsgerechte Indikation von Sachgebieten und Sachverhalten. (Selection-oriented Indication of Subject-fields and Propositions.),,1975,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Harald Haendler,,2,1,25,31,Epistemology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1975-1-25,http://dx.doi.org/10.5771/0943-7444-1975-1-25,,10.5771/0943-7444-1975-1-25,2889779818,,0,,0
199-426-751-144-036,Homage to Melvil Dewey 1876–1976,,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,1,1,1,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-1-1,,10.5771/0943-7444-1976-1-1,,,0,,0
199-827-135-724-616,"Classification Literature 3 (1976) No. 2, Nos. 1873–2200",,1976,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,3,2,116,130,,,,,,,http://dx.doi.org/10.5771/0943-7444-1976-2-116,,10.5771/0943-7444-1976-2-116,,,0,,0
