Lens ID,097-421-372-053-520,116-509-832-503-46X,043-454-317-567-459,036-149-448-029-082,062-055-064-561-85X,061-018-838-320-648,179-132-294-510-213,078-881-949-441-033,116-085-787-369-516,046-376-269-492-795,066-382-980-653-77X,027-396-266-532-738,025-320-084-599-970,118-102-398-817-762,131-292-364-160-556,060-372-899-346-10X,059-611-580-408-33X,007-409-477-173-741,045-388-908-940-286,063-359-887-330-154,Lens ID
129-190-637-644-62X,0.0114939150406794,0.0,0.0,0.0,0.0013168131915968,0.0,0.0293457954868186,0.0,0.0,0.0010480961326318,0.0126601515744793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040573429511536,129-190-637-644-62X
129-335-229-947-343,0.0220720800616757,0.0,0.0,0.0,0.0252446150285,0.0,0.0336122307429127,0.0,0.0,0.0273318090591248,0.0280538822792416,0.0,0.0,0.0,0.0,0.0509122055287721,0.0,0.0,0.0,0.0261727913148593,129-335-229-947-343
132-396-141-682-245,0.0251853224504527,0.0,0.0,0.0,0.0175695722789382,0.0,0.0872900332394906,0.0,0.0,0.0510467039988903,0.0337770189048678,0.0,0.0,0.0,0.0,0.0533423793887063,0.0,0.0,0.0,0.0051556938965162,132-396-141-682-245
135-514-499-218-272,0.0501329064136578,0.0,0.0,0.0,0.0791560855255917,0.0,0.0546630756670673,0.0,0.0,0.0800114365612933,0.0647127284863192,0.0,0.0,0.0,0.0,0.0571444201615242,0.0,0.0,0.0,0.0132171503244577,135-514-499-218-272
138-254-519-618-953,0.0215869835312815,0.0,0.0,0.0,0.0562587728789577,0.0,0.0507070677516853,0.0,0.0,0.1064060299591871,0.0388712644600489,0.0,0.0,0.0,0.0,0.0031806136513576,0.0,0.0,0.0,0.0159563993578962,138-254-519-618-953
139-415-373-727-671,0.0570667146553099,0.0,0.0,0.0,0.0146860286990423,0.0,0.0426866859792839,0.0,0.0,0.0655988567496331,0.0378556421357247,0.0,0.0,0.0,0.0,0.0183790389173352,0.0,0.0,0.0,0.0228033211282445,139-415-373-727-671
140-120-127-320-865,0.031099334332616,0.0,0.0,0.0,0.0275189208535727,0.0,0.0453236914178512,0.0,0.0,0.0128367536821225,0.0168996815869035,0.0,0.0,0.0,0.0,0.0229868668332373,0.0,0.0,0.0,0.0183462663864383,140-120-127-320-865
145-162-485-543-214,0.0194536592404596,0.0,0.0,0.0,0.0147190559462296,0.0,0.0322747166148038,0.0,0.0,0.0584461975603344,0.0596882761894188,0.0,0.0,0.0,0.0,0.0509021235308295,0.0,0.0,0.0,0.0086168432139822,145-162-485-543-214
145-431-224-278-742,0.0419955528298956,0.0,0.0,0.0,0.0404703874734768,0.0,0.0095464004437461,0.0,0.0,0.0442601820879304,0.055896819789731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097898949923329,145-431-224-278-742
146-586-701-703-282,0.0127159378041749,0.0,0.0,0.0,0.0112752541605782,0.0,0.0509844367284792,0.0,0.0,0.0599018109461929,0.0731902069970832,0.0,0.0,0.0,0.0,0.0098459323207073,0.0,0.0,0.0,0.0,146-586-701-703-282
154-969-566-820-758,0.0374337246686249,0.0,0.0,0.0,0.0681977074545044,0.0,0.0599300297071348,0.0,0.0,0.0304214381512529,0.1110936267383437,0.0,0.0,0.0,0.0,0.0390026231274454,0.0,0.0,0.0,0.0080717688662058,154-969-566-820-758
164-643-190-599-559,0.0244732539081744,0.0,0.0,0.0,0.0594957338538193,0.0,0.0543490243000292,0.0,0.0,0.034321499582788,0.0438227453446605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270673608559075,164-643-190-599-559
174-044-959-189-259,0.0040583713953512,0.0,0.0,0.0,0.010733123210014,0.0,0.0353552460375392,0.0,0.0,0.0461974650202912,0.0021731691055805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145428328385376,174-044-959-189-259
185-129-272-793-400,0.0,0.0,0.0,0.0,0.0463415249525886,0.0,0.0,0.0,0.0,0.0294799097820154,0.0109763370522221,0.0,0.0,0.0,0.0,0.0115236450047184,0.0,0.0,0.0,0.0008611742160999,185-129-272-793-400
185-847-512-601-188,0.0,0.0,0.0,0.0,0.0062186402009826,0.0,0.0,0.0,0.0,0.0552675870073327,0.0,0.0,0.0,0.0,0.0,0.0073886125096547,0.0,0.0,0.0,0.0,185-847-512-601-188
188-130-097-599-287,0.0233996472845713,0.0,0.0,0.0,0.0543144445057127,0.0,0.0817093254839427,0.0,0.0,0.0324211624652069,0.033884476571689,0.0,0.0,0.0,0.0,0.0393383636711839,0.0,0.0,0.0,0.0374615194019771,188-130-097-599-287
001-281-947-751-975,0.0,0.0,0.0,0.017877405767197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112402926105619,0.0,0.0,001-281-947-751-975
012-629-049-920-451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192942482625836,0.0129898568453828,0.0,0.0,012-629-049-920-451
013-636-309-273-433,0.0,0.0,0.0,0.0197545216960932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102462322119039,0.0328303803682448,0.0,0.0,013-636-309-273-433
014-482-297-957-834,0.0,0.0,0.0,0.0433041038047382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578750267482318,0.0794546334598117,0.0,0.0,014-482-297-957-834
014-498-810-516-367,0.0,0.0,0.0,0.0014771985197965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120413153447249,0.0604444984634192,0.0,0.0,014-498-810-516-367
026-048-467-239-979,0.0,0.0,0.0,0.005288780817244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662835758937344,0.026462423128179,0.0,0.0,026-048-467-239-979
028-844-316-983-354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028-844-316-983-354
031-740-156-435-499,0.0,0.0,0.0,0.0280700661043538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426406085419612,0.0560641093173159,0.0,0.0,031-740-156-435-499
034-374-636-579-338,0.0,0.0,0.0,0.0156128860798354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781034424128188,0.0301075900083523,0.0,0.0,034-374-636-579-338
038-455-032-007-224,0.0,0.0,0.0,0.005510276566705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703023631486339,0.0415455385239281,0.0,0.0,038-455-032-007-224
050-571-717-599-069,0.0,0.0,0.0,0.0247621190225738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158164394852818,0.0285228308505576,0.0,0.0,050-571-717-599-069
056-950-902-277-094,0.0,0.0,0.0,0.0410531928763841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731218933166312,0.0394538548947892,0.0,0.0,056-950-902-277-094
058-201-431-727-742,0.0,0.0,0.0,0.0532582652755606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118753404408392,0.015343674011264,0.0,0.0,058-201-431-727-742
062-376-529-028-631,0.0,0.0,0.0,0.0076786313264244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400650729463244,0.0404386218029612,0.0,0.0,062-376-529-028-631
064-432-781-825-17X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046569854593907,0.0,0.0,064-432-781-825-17X
066-162-924-625-788,0.0,0.0,0.0,0.0069552109562934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210319289942599,0.033219645542016,0.0,0.0,066-162-924-625-788
076-147-310-562-230,0.0,0.0,0.0,0.0358606048010757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621120531945003,0.0456434800007245,0.0,0.0,076-147-310-562-230
077-241-208-573-205,0.0,0.0,0.0,0.007976281534557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072429631958005,0.0560430246121769,0.0,0.0,077-241-208-573-205
080-752-452-284-07X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057123884443667,0.0075454715027444,0.0,0.0,080-752-452-284-07X
093-549-532-693-584,0.0,0.0,0.0,0.0083982663917028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337702307014724,0.0385798465169142,0.0,0.0,093-549-532-693-584
105-100-051-441-427,0.0,0.0,0.0,0.0398988748308128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065052245091559,0.0411407395114983,0.0,0.0,105-100-051-441-427
115-406-999-927-24X,0.0,0.0,0.0,0.0278173971982026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739320722327946,0.0267326242399002,0.0,0.0,115-406-999-927-24X
138-259-316-198-621,0.0,0.0,0.0,0.0473958731375484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125849880563561,0.0259421147084095,0.0,0.0,138-259-316-198-621
138-963-204-270-114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159668196007698,0.0413727791758277,0.0,0.0,138-963-204-270-114
141-208-622-576-887,0.0,0.0,0.0,0.016963053880619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421299458669471,0.0553297628155211,0.0,0.0,141-208-622-576-887
159-341-018-942-277,0.0,0.0,0.0,0.0272026936388853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563836573139968,0.0294629715841417,0.0,0.0,159-341-018-942-277
165-093-106-271-191,0.0,0.0,0.0,0.0190540816934049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527557227380504,0.0335391662980509,0.0,0.0,165-093-106-271-191
174-766-280-588-960,0.0,0.0,0.0,0.0159179361459045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013046708022615,0.0325348661646106,0.0,0.0,174-766-280-588-960
179-665-467-280-842,0.0,0.0,0.0,0.0719696996565762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879302726511147,0.0094329764428089,0.0,0.0,179-665-467-280-842
180-658-270-170-05X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001098954935272,0.0186454565278537,0.0,0.0,180-658-270-170-05X
185-059-218-401-751,0.0,0.0,0.0,0.0248758052114254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285638063507333,0.0486084791614085,0.0,0.0,185-059-218-401-751
191-349-254-093-883,0.0,0.0,0.0,0.0240308998474259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305704951576779,0.0323015988823233,0.0,0.0,191-349-254-093-883
012-309-807-113-075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802659003180149,0.0,0.0,0.0,0.0,0.0,0.0,012-309-807-113-075
039-211-082-250-412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486762011384128,0.0,0.0,0.0,0.0,0.0,0.0,039-211-082-250-412
045-139-449-368-358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270672918905566,0.0,0.0,0.0,0.0,0.0,0.0,045-139-449-368-358
051-455-719-730-276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016130169469192,0.0,0.0,0.0,0.0,0.0,0.0,051-455-719-730-276
056-843-928-028-56X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,056-843-928-028-56X
059-445-824-916-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959123858838816,0.0,0.0,0.0,0.0,0.0,0.0,059-445-824-916-322
100-758-379-277-21X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486762011384128,0.0,0.0,0.0,0.0,0.0,0.0,100-758-379-277-21X
104-626-130-571-406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138839992108416,0.0,0.0,0.0,0.0,0.0,0.0,104-626-130-571-406
114-672-389-593-030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284482342539715,0.0,0.0,0.0,0.0,0.0,0.0,114-672-389-593-030
122-790-951-486-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362291078903536,0.0,0.0,0.0,0.0,0.0,0.0,122-790-951-486-150
127-475-456-358-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830726989649894,0.0,0.0,0.0,0.0,0.0,0.0,127-475-456-358-110
129-504-756-103-235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309536430215606,0.0,0.0,0.0,0.0,0.0,0.0,129-504-756-103-235
130-345-560-495-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133905578033845,0.0,0.0,0.0,0.0,0.0,0.0,130-345-560-495-003
166-898-814-966-01X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438811459158015,0.0,0.0,0.0,0.0,0.0,0.0,166-898-814-966-01X
176-234-799-872-074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908508017299054,0.0,0.0,0.0,0.0,0.0,0.0,176-234-799-872-074
183-733-118-359-209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183-733-118-359-209
000-189-988-224-76X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086573283399581,000-189-988-224-76X
000-251-444-646-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,000-251-444-646-256
001-759-543-067-376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001-759-543-067-376
002-768-931-855-543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267480971055554,002-768-931-855-543
003-149-126-851-754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005408345254819,003-149-126-851-754
009-175-881-547-438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009012974223735,009-175-881-547-438
013-302-417-490-03X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331426648134778,013-302-417-490-03X
013-595-252-334-822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011970594643203,013-595-252-334-822
017-489-591-364-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204280842943298,017-489-591-364-184
028-990-627-361-144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108944701441673,028-990-627-361-144
032-388-474-318-614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048197608796783,032-388-474-318-614
033-950-497-342-66X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147180251143456,033-950-497-342-66X
034-244-957-935-06X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014300823482064,034-244-957-935-06X
039-890-704-429-132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029319662541558,039-890-704-429-132
044-023-593-835-730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248989922913796,044-023-593-835-730
050-962-085-082-050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130810072018863,050-962-085-082-050
056-709-260-660-68X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040112365737725,056-709-260-660-68X
064-607-448-852-803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305044064263914,064-607-448-852-803
064-751-648-054-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127646572387848,064-751-648-054-001
068-347-597-479-448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028725847026517,068-347-597-479-448
070-541-958-070-965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041455714881052,070-541-958-070-965
071-000-824-702-757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171083345123889,071-000-824-702-757
077-954-762-700-03X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186141447742579,077-954-762-700-03X
103-364-820-610-122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020212010045951,103-364-820-610-122
104-511-034-288-619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074325533184259,104-511-034-288-619
105-344-783-651-500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105-344-783-651-500
110-917-132-699-697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133966590916836,110-917-132-699-697
118-400-153-349-767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185357754107154,118-400-153-349-767
125-672-379-353-323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089445030909431,125-672-379-353-323
127-655-016-585-334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037537330716438,127-655-016-585-334
135-514-499-218-272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164840061590292,135-514-499-218-272
158-139-147-446-223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156233504990537,158-139-147-446-223
164-013-219-239-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175819420504416,164-013-219-239-121
173-631-094-662-915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182526891521974,173-631-094-662-915
176-358-336-937-825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023126696568824,176-358-336-937-825
185-129-272-793-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008360670150854,185-129-272-793-400
191-348-260-799-474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222154731758795,191-348-260-799-474
191-464-698-912-126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104043876344277,191-464-698-912-126
002-227-810-181-405,0.0,0.0,0.0096506201153523,0.0,0.0,0.0380463969706625,0.0,0.0581064523961087,0.0,0.0,0.0595674664643806,0.037241119148197,0.0,0.0,0.0,0.0165617915127324,0.0,0.0,0.0,0.0,002-227-810-181-405
006-948-163-366-774,0.0069051239572655,0.0,0.0246093303728818,0.0,0.0,0.0677872753935463,0.0,0.0226100081303551,0.0,0.0,0.0245163298459299,0.031805419082378,0.0,0.0,0.0,0.0206573564080868,0.0,0.0,0.0,0.0,006-948-163-366-774
012-629-049-920-451,0.0,0.0,0.0214990858175237,0.0,0.0,0.0185237070563524,0.0,0.0195324383489642,0.0,0.0,0.0102055026522552,0.0185403754680583,0.0,0.0,0.0,0.0455914141033482,0.0,0.0,0.0,0.0,012-629-049-920-451
013-594-974-562-515,0.0,0.0,0.0,0.0,0.0,0.0776371202199498,0.0,0.0,0.0,0.0,0.0104721724291813,0.0558930168096808,0.0,0.0,0.0,0.0272568078698729,0.0,0.0,0.0,0.0,013-594-974-562-515
013-764-041-525-607,0.0107642204483781,0.0,0.0,0.0,0.0,0.0247064611653353,0.0,0.0177974751661242,0.0,0.0,0.0214233172062304,0.019318077534424,0.0,0.0,0.0,0.0736518335966646,0.0,0.0,0.0,0.0,013-764-041-525-607
013-996-415-887-147,0.0134499111009064,0.0,0.0,0.0,0.0,0.0300503420933768,0.0,0.0054665053938984,0.0,0.0,0.0109967442448485,0.0265494413944744,0.0,0.0,0.0,0.0041071255757064,0.0,0.0,0.0,0.0,013-996-415-887-147
016-780-208-466-573,0.0,0.0,0.0,0.0,0.0,0.0226236026409928,0.0,0.0068668126317389,0.0,0.0,0.0615428314935513,0.0281793201776686,0.0,0.0,0.0,0.0064815363558291,0.0,0.0,0.0,0.0,016-780-208-466-573
019-178-979-244-511,0.0186755191401166,0.0,0.029533154383011,0.0,0.0,0.0496737239491614,0.0,0.01863088832456,0.0,0.0,0.0389964468078879,0.0616826047026112,0.0,0.0,0.0,0.0150435672058223,0.0,0.0,0.0,0.0,019-178-979-244-511
025-107-741-251-630,0.0307921026501899,0.0,0.0308885602667478,0.0,0.0,0.0265740758185982,0.0,0.0,0.0,0.0,0.0363646788650398,0.0226642635761781,0.0,0.0,0.0,0.0407717382067149,0.0,0.0,0.0,0.0,025-107-741-251-630
026-982-172-464-821,0.0534213036893096,0.0,0.0385507715605163,0.0,0.0,0.032908964329533,0.0,0.0268068426562403,0.0,0.0,0.0703385699011971,0.0428841480281406,0.0,0.0,0.0,0.0086982530235353,0.0,0.0,0.0,0.0,026-982-172-464-821
030-929-233-804-44X,0.0094830311012443,0.0,0.0303296847088933,0.0,0.0,0.0446387896564364,0.0,0.0375079385131743,0.0,0.0,0.0430933409492608,0.0349981665631864,0.0,0.0,0.0,0.0178260136834937,0.0,0.0,0.0,0.0,030-929-233-804-44X
031-650-207-787-672,0.016772137523734,0.0,0.0331782638510485,0.0,0.0,0.0799500140068873,0.0,0.0408265045033908,0.0,0.0,0.0658602178450607,0.0904454293587672,0.0,0.0,0.0,0.0382260443748039,0.0,0.0,0.0,0.0,031-650-207-787-672
031-740-156-435-499,0.0191498194005887,0.0,0.0320095138128137,0.0,0.0,0.0350834250905465,0.0,0.0454686473010543,0.0,0.0,0.0361319609693819,0.0198813225151162,0.0,0.0,0.0,0.019824421930555,0.0,0.0,0.0,0.0,031-740-156-435-499
033-140-945-207-53X,0.0155318734413812,0.0,0.0029245814297447,0.0,0.0,0.0536362730404778,0.0,0.0302209352628216,0.0,0.0,0.0111263755621125,0.0659625118186059,0.0,0.0,0.0,0.0624149249904407,0.0,0.0,0.0,0.0,033-140-945-207-53X
033-709-183-964-289,0.014063326705865,0.0,0.0037966606126375,0.0,0.0,0.0919224512619389,0.0,0.07968027659267,0.0,0.0,0.025172826975771,0.0865721488736029,0.0,0.0,0.0,0.0244245667175577,0.0,0.0,0.0,0.0,033-709-183-964-289
037-377-525-775-574,0.021585775378377,0.0,0.0,0.0,0.0,0.0102108874379015,0.0,0.020120312192387,0.0,0.0,0.0,0.0232222958738692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037-377-525-775-574
044-198-652-180-16X,0.0219709867569575,0.0,0.0024060267848256,0.0,0.0,0.0241202881368075,0.0,0.0155038084999976,0.0,0.0,0.0232692401166333,0.0439443956773974,0.0,0.0,0.0,0.0585884293593987,0.0,0.0,0.0,0.0,044-198-652-180-16X
046-846-411-960-590,0.0546199098867664,0.0,0.0090658132715229,0.0,0.0,0.0175997799285153,0.0,0.0381491752105816,0.0,0.0,0.0152135382897164,0.0299860995153537,0.0,0.0,0.0,0.0386403250442514,0.0,0.0,0.0,0.0,046-846-411-960-590
